[text];[hashtagsearch];[createdata];[languagetweet];[idtweet];[idstrtweet];[source];[urlscount];[urls];[counthashtags];[dateget];[hashtags];[inreplytostatusid];[inreplytouserid];[searchresulttype];;;;;;
"	@marcos_harter Conrado semana passada estava brigado com Rita. Nessa semana dando conselho. #ironia	";#Amor;28/10/2017 17:59;pt;9,24318E+17;9,24318E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;6;02/11/2017 02:28;"#humor;#amor;";;;Recent;;;;;;
"	Odeio gente de duas caras ??";",#Amor""";28/10/2017 17:57;pt;9,24318E+17;9,24317E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";1;;6;02/11/2017 02:28;"#amor;";;;Recent;;;;;;
#falsidade  #falsa  #frase  #BoaTarde  #raiva {https}://t.co/bHoaFHulNM;",#Amor""";28/10/2017 17:56;pt;9,24317E+17;9,24316E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;1;02/11/2017 02:28;"#outubrorosa;#cancerdemama;#mulhereslindas;#amor;#vida;#lutacontraocancerdemama;";;;Recent;;;;;;
"	Pqp, minha falta de atenção é demais!! #raiva	";#Amor;28/10/2017 17:55;pt;9,24316E+17;9,24315E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;0;02/11/2017 02:28;"#Amor;#Friends;#AiCaramba;#EspecialRBD;#FestaLatina;";;;Recent;;;;;;
"	Essa #afazenda tá tão sem conteúdo que agora tbm cortam o ao vivo depois da #ProvaDoFazendeiro só pra ter oq mostrar na edição #raiva	";",#Amor""";28/10/2017 17:49;pt;9,24315E+17;9,24315E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;5;02/11/2017 02:28;"#Ódio;#Amor;#PeterPan;";;;Recent;;;;;;
"	Aonde que o Luan Santana é o melhor cantor? #raiva #nervosa	";#Amor;28/10/2017 17:47;pt;9,24315E+17;9,24313E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;2;02/11/2017 02:28;"#amor;#filhos;#familia;";;;Recent;;;;;;
"	mais da metade das crianças brasileiras no terceiro ano não sabe fazer conta de adição e subtração.#educação… {https}://t.co/eTesjoOUFN	";",#Amor""";28/10/2017 17:42;pt;9,24313E+17;9,24312E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;02/11/2017 02:28;"#studiosarasoares;#pregnant;#gravidas;#filhos;#amor;#pet;#familia;";;;Recent;;;;;;
"	@K97KW Você não bota fé nas coisas que eu digo. #triste	";",#Amor""";28/10/2017 17:35;pt;9,24312E+17;9,24312E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;4;02/11/2017 02:28;"#irmãos;#amor;";;;Recent;;;;;;
"	@marifloores_ Pq quase? AF #triste	";#Amor;28/10/2017 17:34;pt;9,24312E+17;9,24311E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;4;02/11/2017 02:28;"#irmãos;#amor;";;;Recent;;;;;;
"	Sobre a votação de agora: já vi esse filme de horror no dia do Golpe contra a democracia! Nem vou dar spoiler!";#Amor;28/10/2017 17:08;pt;9,24311E+17;9,24311E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;2;02/11/2017 02:28;"#irmãos;#amor;";;;Recent;;;;;;
#triste;",#Amor""";28/10/2017 17:07;pt;9,24311E+17;9,2431E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;8;02/11/2017 02:28;"#irmãos;#amor;";;;Recent;;;;;;
"	Estou em casa deitada na cama, queria estar na casa da sogra comendo bolo #Triste	";#Amor;28/10/2017 16:55;pt;9,2431E+17;9,24308E+17;"<a href=http://www.botize.com"" rel=""nofollow"">Botize</a>""";1;;5;02/11/2017 02:28;"#outubrorosa;#cancerdemama;#mulhereslindas;#amor;#vida;#lutacontraocancerdemama;";;;Recent;;;;;;
"	Amanhã vão juntar as turmas e nós vamos receber um castigo terrivel";",#Amor""";28/10/2017 16:53;pt;9,24308E+17;9,24308E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;3;02/11/2017 02:28;"#irmãos;#amor;";;;Recent;;;;;;
4 periodos de matematica #TRISTE;",#Amor""";28/10/2017 16:52;pt;9,24308E+17;9,24307E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;1;02/11/2017 02:28;"#irmãos;#amor;";;;Recent;;;;;;
"	@Camila_Cabello @lollapaloozaar @lollapaloozacl Brasil esquecido no churrasco....#triste {https}://t.co/QeEsqBX76t	";",#Amor""";28/10/2017 16:49;pt;9,24307E+17;9,24307E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;3;02/11/2017 02:28;"#irmãos;#amor;#paz;";;;Recent;;;;;;
"	Pela orientação do meu partido";",#Amor""";28/10/2017 16:43;pt;9,24307E+17;9,24305E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;7;02/11/2017 02:28;"#Escuchas;#romanticas;#amor;#musicaromantica;#baladas;";;;Recent;;;;;;
#triste #ForaTemer;",#Amor""";28/10/2017 16:40;pt;9,24305E+17;9,24304E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;4;02/11/2017 02:28;"#fe;#vidaboa;#amor;#paz;#confiança;";;;Recent;;;;;;
"	rafainha não me chama mais pras festas #triste	";",#Amor""";28/10/2017 16:38;pt;9,24304E+17;9,24304E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;7;02/11/2017 02:28;"#amor;#memorias;#lembrança;#praia;";;;Recent;;;;;;
"	RT @vivi_nepomuceno: Tem deputado que dá até vontade de acreditar! Tanto dom de persuasão jogado no lixo #triste #denunciatemer	";",#Amor""";28/10/2017 16:31;pt;9,24304E+17;9,24299E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;5;02/11/2017 02:28;"#amordequemsente;#amor;#poesia;";;;Recent;;;;;;
"	Tem deputado que dá até vontade de acreditar! Tanto dom de persuasão jogado no lixo #triste #denunciatemer	";",#Amor""";28/10/2017 16:29;pt;9,24299E+17;9,24296E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;5;02/11/2017 02:28;"#paz;#amor;#gratidão;";;;Recent;;;;;;
"	Pela defesa da impunidade e das minhas emendas eu voto sim RODRIGO maia temer #triste	";",#Amor""";28/10/2017 16:27;pt;9,24296E+17;9,24296E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;4;02/11/2017 02:28;"#minhagatinhamelancia;#gatinha;#amor;#love;";;;Recent;;;;;;
"	Apesar de todas as falcatruas de #Temer, o povo quando ve essas caras, não tem coragem de apoiar ?? #triste {https}://t.co/Zevfm79h16	";",#Amor""";28/10/2017 16:25;pt;9,24296E+17;9,24293E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;5;02/11/2017 02:28;"#Amor;#Friends;#AiCaramba;#EspecialRBD;#FestaLatina;";;;Recent;;;;;;
"	#Quadrilha nº 02 vence quadrilha nº 01. Apesar de PTemer, derrota de #comunistas ñ tem #preço. Ambas depredaram o país. #Triste... Só #Deus.	";",#Amor""";28/10/2017 16:22;pt;9,24293E+17;9,24292E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;9;02/11/2017 02:28;"#Paz;#Amor;";;;Recent;;;;;;
"	@thelosersdead queria faltar aula pra ver mas prevejo que isso seja impossível #triste	";#Amor;28/10/2017 16:19;pt;9,24292E+17;9,24291E+17;"<a href=http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>""";1;;6;02/11/2017 02:28;"#Paz;#Amor;";;;Recent;;;;;;
"	segunda vez q eu e o gustavo marcamos de ir no cinema e dá errado #triste	";#Amor;28/10/2017 16:13;pt;9,24291E+17;9,24291E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;5;02/11/2017 02:28;"#felicidade;#vibracao;#amor;#alma;#universo;#boatardinha;#tw;#sê;";;;Recent;;;;;;
"	@ceci_sillva77 Saiu do velozes e furiosos e foi pro gulosos e venenosos, #Triste	";",#Amor""";28/10/2017 16:13;pt;9,24291E+17;9,24289E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>""";0;;6;02/11/2017 02:28;"#Escuchas;#romanticas;#amor;#musicaromantica;#baladas;";;;Recent;;;;;;
"	Plantão da Globo :  Jadson do corinthians nao faz gol nem em treino #Triste	";",#Amor""";28/10/2017 16:10;pt;9,24289E+17;9,24287E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;9;02/11/2017 02:28;"#DEUSNOCOMANDO;#PAZ;#PAZNOMUNDO;#AMOR;#FÉ;";;;Recent;;;;;;
"	@ferneneee A minha Contagem tá errada #triste	";",#Amor""";28/10/2017 16:08;pt;9,24287E+17;9,24287E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;0;02/11/2017 02:28;"#boatarde;#feliz;#felicidade;#amor;#alma;#vibracao;#tw;#sê;";;;Recent;;;;;;
"	N acredito q vc n gosta de dreamcatcher #triste {https}://t.co/Y0088X286A	";" NAS TRILHAS DO DIREITO.""PR (8:20 ) #JESUS AMOR ETERNO #ESPERANÇA… {https}://t.co/SvHouJuNPG";28/10/2017 16:00;pt;9,24287E+17;9,24287E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;3;02/11/2017 02:28;"#Brasil;#livros;#Boatarde;#amor;";;;Recent;;;;;;
"	não sei quem usar #triste	"; Rio De Janeiro;28/10/2017 15:58;pt;9,24287E+17;9,24285E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;7;02/11/2017 02:28;"#love;#click;#instalove;#girlfriend;#amor;";;;Recent;;;;;;
"	eu tô com a sensação de que hoje é sexta. daí fico tento mini decepções ao longo do dia quando me toco que hoje é quarta #triste	";#Amor;28/10/2017 15:55;pt;9,24285E+17;9,24284E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;7;02/11/2017 02:28;"#Amor;#Chocolate;#Mimo;";;;Recent;;;;;;
"	@lauratz12 #triste demorar um ano p ser ver	";",#Amor""";28/10/2017 15:35;pt;9,24284E+17;9,24283E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;5;02/11/2017 02:28;"#poesias;#paz;#amor;#união;";;;Recent;;;;;;
"	Várias queimadinha dando uma de santinha #triste ??????	";",#Amor""";28/10/2017 15:26;pt;9,24283E+17;9,24282E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;3;02/11/2017 02:28;"#amor;";;;Recent;;;;;;
"	já tinha até comprado os rojões achando que temer ia descer, mas não foi dessa vez que satanás buscou a alma dele #triste	"; #boanoitee em Fortaleza;28/10/2017 15:23;pt;9,24282E+17;9,24278E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;5;02/11/2017 02:28;"#amor;";;;Recent;;;;;;
"	Mas eu preciso de ponto, então vou participar kkkkkkkkkkkkk #triste {https}://t.co/ockkc318rA	";#Amor;28/10/2017 15:12;pt;9,24278E+17;9,24276E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;3;02/11/2017 02:28;"#amor;#love;#paz;#vida;#familia;#Dios;#romanticas;#frases;";;;Recent;;;;;;
"	RT @AugustoHunter: Semana q vem, cozinha molecular sem a @MCProAngelica, mano, ela ia ARRASAR, na boa!! Sacanaize... #triste	";#Amor;28/10/2017 15:09;pt;9,24276E+17;9,24275E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;3;02/11/2017 02:28;"#dance;#dencer;#hiphop;#newstyle;#musica;#vida;#amor;#brothers;#hashtags;";;;Recent;;;;;;
"	Eu perdi o tanãnãnãnãnãnãnãnã #triste	";",#Amor""";28/10/2017 15:05;pt;9,24275E+17;9,24273E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";1;;2;02/11/2017 02:28;"#LightsOn;#HERVol2;#MusicAndMeTheBlog;#Amor;";;;Recent;;;;;;
"	Semana q vem, cozinha molecular sem a @MCProAngelica, mano, ela ia ARRASAR, na boa!! Sacanaize... #triste	";#Amor;28/10/2017 15:04;pt;9,24273E+17;9,24269E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;5;02/11/2017 02:28;"#seguran;#segura;#seguraaaa;#seguranoix;#businessfashion;#chic;#vai;#amor;#sexta;#s;";;;Recent;;;;;;
"	#triste por mais errado que vc esteja, o seu desempenho em tentar melhorar ninguem reconhece	";#Amor;28/10/2017 14:58;pt;9,24269E+17;9,24269E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>""";0;;3;02/11/2017 02:28;"#elperdón;#CrecimientoPersonal;#inteligenciaemocional;#coach;#facilitadora;#pilarponce;#ámate;";;;Recent;;;;;;
"	clécio do MASTERCHEF saiu :/";#Amor;28/10/2017 14:49;pt;9,24269E+17;9,24269E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;4;02/11/2017 02:28;"#Amor;";;;Recent;;;;;;
#triste;#Amor;28/10/2017 14:48;pt;9,24269E+17;9,24269E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;02/11/2017 02:28;"#Amor;#caridade;#fé;";;;Recent;;;;;;
@MCProClecio;#Amor;28/10/2017 14:48;pt;9,24269E+17;9,24267E+17;"<a href=https://ifttt.com"" rel=""nofollow"">IFTTT</a>""";1;;3;02/11/2017 02:38;"#Escuchas;#romanticas;#amor;#musicaromantica;#baladas;";;;Recent;;;;;;
"	Tô aqui no Bourbon em frente a Cameron e não posso comprar nada. #Triste #SadMoments	";",#Amor""";28/10/2017 14:43;pt;9,24267E+17;9,24267E+17;"<a href=http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>""";0;;2;02/11/2017 02:38;"#Flamengo;#Amor;#Maior;#Somos;#Uma;#Nacao;#81enosso;";;;Recent;;;;;;
"	@FabioPorchat Pisou na bola com a @SimoneeSimaria Ontem, hein?! Peça desculpas, por favor. Não rotule ninguém pelo seu peso. #triste	";#Amor;28/10/2017 14:38;pt;9,24267E+17;9,24267E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;0;02/11/2017 02:38;"#paiefilho;#paternidade;#meufilhão;#amor;#tksGod;";;;Recent;;;;;;
"	Diante de tanto amor fingido,  começaram a pensar no ódio como a mais sincera expressão... ?? #humanity #fato #triste #alertas	"; as pessoas nos traem e os problemas aparecem;28/10/2017 14:32;pt;9,24267E+17;9,24265E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;6;02/11/2017 02:38;"#comportamento;#convivência;#felicidade;#resenhando;#amor;";;;Recent;;;;;;
"	Eu e a Nathi nos iludimos achando que o Oficina estaria em Porto Alegre em dezembro, mas era alarme falso #triste	";",#Amor""";28/10/2017 14:30;pt;9,24265E+17;9,24264E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;3;02/11/2017 02:38;"#gratidao;#amor;#pazinterior;#alegria;#serenidade;#luz;";;;Recent;;;;;;
"	Eu não aguento mais perder jogo por conta de jg inimigo #triste	";#Amor;28/10/2017 14:12;pt;9,24264E+17;9,24264E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;1;02/11/2017 02:38;"#Escuchas;#romanticas;#amor;#musicaromantica;#baladas;";;;Recent;;;;;;
"	porra mano, minha manda referência de Goiás acabou Banda Uó""#triste";#Amor;28/10/2017 14:05;pt;9,24264E+17;9,24264E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;9;02/11/2017 02:38;"#ignorância;#pessoas;#Propague;#amor;#raiva;#ódio;#Jogue;#máscaras;";;;Recent;;;;;;
"	O plantão da globo toca e eu acho que já é morte , + infelizmente dessa vez ñ era , o temer está só internado #ForaTemer #triste #vaitarde	";#Amor;28/10/2017 14:03;pt;9,24264E+17;9,24262E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;2;02/11/2017 02:38;"#Verdade;#Amor;#Deus;";;;Recent;;;;;;
"	As pessoas estão mais ansiosas para ver alguém cair, do que vê-los alcançar seus sonhos. #triste	";#Amor;28/10/2017 13:55;pt;9,24262E+17;9,2426E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;5;02/11/2017 02:38;"#cachorro;#dog;#dachshund;#amor;#amizade;#sinceridade;";;;Recent;;;;;;
"	Obrigado biu gates por descobrir q estava usando o office2013 pirata. ";#Amor;28/10/2017 13:39;pt;9,2426E+17;9,2426E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;5;02/11/2017 02:38;"#bomdia;#fato;#amor;#love;#feliz;";;;Recent;;;;;;
pois fique sabendo q n sou pirata;",#Amor""";28/10/2017 13:38;pt;9,2426E+17;9,24259E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;1;02/11/2017 02:38;"#mgentedejesus;#amor;#fe;#pai;#somosevangelistas;";;;Recent;;;;;;
#triste;#Amor;28/10/2017 13:38;pt;9,24259E+17;9,24256E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;02/11/2017 02:38;"#gratidão;#paz;#amor;#respeito;";;;Recent;;;;;;
"	@depChicoAlencar O PIOR AINDA ESTÁ POR VIR!";#Amor;28/10/2017 13:37;pt;9,24256E+17;9,24255E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;4;02/11/2017 02:38;"#PAZ;#DEUSNOCOMANDO;#GRATIDÃO;#AMOR;#FÉ;";;;Recent;Recent;;;;;
NÓS ....POVO BURRO.... AINDA VÃO VOTAR NOS MESMOS!;#Amor;28/10/2017 13:31;pt;9,24255E+17;9,24255E+17;"<a href=https://postcron.com"" rel=""nofollow"">Postcron App</a>""";1;;4;02/11/2017 02:38;"#meufilho;#minhavida;#teamo;#papaiama;#amor;#paiefilho;#filho;";;;Recent;;;;;;
#triste;",#Amor""";28/10/2017 13:30;pt;9,24255E+17;9,24255E+17;"<a href=https://postcron.com"" rel=""nofollow"">Postcron App</a>""";1;;2;02/11/2017 02:38;"#amor;#love;#paz;#vida;#familia;#Dios;#romanticas;#frases;#Felicidad;";;;Recent;;;;;;
#povonaosabevotar;#Amor;28/10/2017 13:28;pt;9,24255E+17;9,2425E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";0;;2;02/11/2017 02:38;"#PAZ;#DEUSNOCOMANDO;#GRATIDÃO;#AMOR;#FÉ;";;;Recent;;;;;;
"	@olucasgutierrez @ELPAPON_ VC nem me deu um salve no seu programa ontem #triste??	";",#Amor""";28/10/2017 13:23;pt;9,2425E+17;9,24249E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;2;02/11/2017 02:38;"#Diva;#saudades;#amor;";;;Recent;;;;;;
"	#FSRADIOBRASIL O programa hj tinha q ser dedicado ao GREMIO poxa... #Triste	";",#Amor""";28/10/2017 13:19;pt;9,24249E+17;9,24249E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;3;02/11/2017 02:38;"#bandavellux;#amor;";;;Recent;;;;;;
"	meu pai vai voltar mais cedo do trabalho #triste #tristeza	";#Amor;28/10/2017 13:19;pt;9,24249E+17;9,24248E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;6;02/11/2017 02:38;"#PAZ;#DEUSNOCOMANDO;#GRATIDÃO;";;;Recent;;;;;;
"	mas tô sentindo que noa eh de vdd #triste	";#Amor;28/10/2017 13:19;pt;9,24248E+17;9,24247E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;"https://t.co/AZoIn2Akw0;";02/11/2017 02:38;"#amor;#Deus;#nunca;#sextadetremurasdv;#sextou;#CatholicTwitter;";;;Recent;;;;;;
"	Vou sair mais cedo, só pra ver se ele pega o msm bus aaaaaaa #triste	";",#Amor""";28/10/2017 13:09;pt;9,24247E+17;9,24245E+17;"<a href=http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>""";1;;5;02/11/2017 02:38;"#amor;#sexta;#Love;#Amor;#Natureza;";;;Recent;;;;;;
"	@EllenPompeo Isso deveria ser proibido nos cinemas ! #triste	";",#Amor""";28/10/2017 13:01;pt;9,24245E+17;9,24245E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;6;02/11/2017 02:38;"#sextachegou;#goodvibes;#amor;";;;Recent;;;;;;
"	Ah mano, só eu que não fico com um corpo desse mesmo? ";#Amor;28/10/2017 13:01;pt;9,24245E+17;9,24244E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;3;02/11/2017 02:38;"#AMOR;";;;Recent;;;;;;
#triste {https}://t.co/qxzdUBvBbH;",#Amor""";28/10/2017 12:56;pt;9,24244E+17;9,24242E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;2;02/11/2017 02:38;"#Escuchas;#romanticas;#amor;#musicaromantica;#baladas;";;;Recent;;;;;;
"	quando vc tem um show super legal para ir, mas umas das suas melhores companhias para ir nos shows está longe.... #Triste	";",#Amor""";28/10/2017 12:44;pt;9,24242E+17;9,24241E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";0;;2;02/11/2017 02:38;"#Pureza;#DaviLucca;#Amor;#Paidemenino;";;;Recent;;;;;;
"	estou a seguinte sequencia de hashtags: #CRISE #SURTO #TRISTE #FOME	";",#Amor""";28/10/2017 12:42;pt;9,24241E+17;9,24241E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;2;02/11/2017 02:38;"#Verdade;#Amor;#Deus;";;;Recent;;;;;;
"	#triste q vou ser abandonada na academia	";",#Amor""";28/10/2017 12:42;pt;9,24241E+17;9,2424E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";1;;2;02/11/2017 02:38;"#Deus;#fé;#amor;#gratidao;";;;Recent;;;;;;
"	@Ubisoft_Brasil pena que a data de lançamento dos jogos só vale pra mídia digital. Não tem em nenhum lugar o Just Dance 2018 físico. #triste	";",#Amor""";28/10/2017 12:41;pt;9,2424E+17;9,24239E+17;"<a href=http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>""";1;;2;02/11/2017 02:38;"#Aliança;#Amor;#Homicídio;#Divórcio;#Planta;#5Eus;";;;Recent;;;;;;
"	Não me conformo de não ter uns sets bons no Spotify #triste	";",#Amor""";28/10/2017 12:21;pt;9,24239E+17;9,24234E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;10;02/11/2017 02:38;"#sexta;#amor;#dupla;#love;#parceria;";;;Recent;;;;;;
"	to sozinha #triste	";#Amor;28/10/2017 12:18;pt;9,24234E+17;9,24233E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;4;02/11/2017 02:38;"#amor;#love;#paz;#vida;#familia;#Dios;#romanticas;#frases;#Felicidad;";;;Recent;;;;;;
"	@JQTEIXEIRA Os misóginos não suportam ver uma primeira dama empoderada. Antes atacavam a Erenice Guerra, agora atac… {https}://t.co/7j4OesqNyF	";#Amor;28/10/2017 12:17;pt;9,24233E+17;9,24231E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;2;02/11/2017 02:38;"#Amor;#Vida;";;;Recent;;;;;;
"	Meu.Deus. To arrasada porque esse mês gastei mais do que deveria/podia #triste	";#Amor;28/10/2017 12:14;pt;9,24231E+17;9,24231E+17;"<a href=http://www.berlengas.org/"" rel=""nofollow"">Berlengas hash</a>""";1;;1;02/11/2017 02:38;"#outubro;#sextou;#vida;#vidaadulta;#amor;#love;#crush;#rirpranaochorar;";;;Recent;;;;;;
"	@paulamartins_03 Ahah #triste ??até à tua mãe se esquece de ti ??	";",#Amor""";28/10/2017 12:10;pt;9,24231E+17;9,24229E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;3;02/11/2017 02:38;"#reflexao;#ilumine;#queméluzilumina;#pazinterior;#mansidão;#Amor;";;;Recent;;;;;;
"	@B4RB4D0 O meu tbm estava. Agora deixe a janela aberta e choveu no PC. A placa de vídeo n quer funcionar mais.#triste	";#Amor;28/10/2017 12:04;pt;9,24229E+17;9,24227E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;9;02/11/2017 02:38;02/11/2017 02:59;;;Recent;;;;;;
"	Não queime por quem já esfriou. #Triste?? {https}://t.co/HjQG4QCZyn	";#Amor;28/10/2017 12:00;pt;9,24227E+17;9,24227E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;4;02/11/2017 02:38;"#LosMiercolesSonDePablo;#Friends;#Romanticismo;#Amor;#Arte;";;;Recent;;;;;;
"	@Onegojo Pois é mano #triste	";#Amor;28/10/2017 12:00;pt;9,24227E+17;9,24226E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;02/11/2017 02:38;"#Escuchas;#romanticas;#amor;#musicaromantica;#baladas;";;;Recent;;;;;;
"	Afinal não temos termas #triste	";",#Amor""";28/10/2017 11:48;pt;9,24226E+17;9,24225E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;0;02/11/2017 02:38;"#Amor;";;;Recent;;;;;;
"	Hj é dia de FlaxFlu!";",#Amor""";28/10/2017 11:45;pt;9,24225E+17;9,24224E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;;4;02/11/2017 02:38;"#amor;#love;#paz;#vida;#familia;#Dios;#romanticas;#frases;#Felicidad;";;;Recent;;;;;;
Um clássico que;",#Amor""";28/10/2017 11:45;pt;9,24224E+17;9,24223E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;5;02/11/2017 02:38;"#JESUS;#BÍBLIA;#LUZ;#PAZ;#AMOR;";;;Recent;;;;;;
Que saudade..;#Amor;28/10/2017 11:44;pt;9,24223E+17;9,24222E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;02/11/2017 02:38;"#papaibabao;#familia;#amor;#tudoporeles;";;;Recent;;;;;;
#Triste;#Amor;28/10/2017 11:39;pt;9,24222E+17;9,24221E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;6;02/11/2017 02:38;2;;;Recent;;;;;;
"	Aí gente deixa o celular carregando a noite toda, mas n carrega #triste	";#Amor;28/10/2017 11:18;pt;9,24221E+17;9,24219E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;6;02/11/2017 02:38;"#frutosdoespirito;#amor;#eupreciso;";;;Recent;;;;;;
"	Só meu amigo @Thevitordias sabe como eu choro por uma música #triste #vaipassar	";",#Amor""";28/10/2017 11:16;pt;9,24219E+17;9,24218E+17;"<a href=https://ifttt.com"" rel=""nofollow"">IFTTT</a>""";1;;7;02/11/2017 02:38;"#Gratidão;#Orgulho;#Amor;";;;Recent;;;;;;
